"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALTHM","AVERAGETHM"
"94597",2,2020,"Gas- Commercial","N",228,127616,560
"94598",1,2020,"Gas- Commercial","N",290,231511,798
"94598",3,2020,"Gas- Commercial","Y",0,0,NA
"94599",2,2020,"Gas- Commercial","Y",0,0,NA
"94601",1,2020,"Gas- Commercial","Y",1343,583520,434
"94601",3,2020,"Gas- Commercial","Y",747,262311,351
"94602",2,2020,"Gas- Commercial","Y",0,0,NA
"94603",1,2020,"Gas- Commercial","Y",0,0,NA
"94603",3,2020,"Gas- Commercial","Y",0,0,NA
"94605",2,2020,"Gas- Commercial","Y",0,0,NA
"94606",1,2020,"Gas- Commercial","Y",706,236456,335
"94606",3,2020,"Gas- Commercial","Y",712,186966,263
"94607",2,2020,"Gas- Commercial","N",659,275207,418
"94608",1,2020,"Gas- Commercial","Y",1002,549181,548
"94608",3,2020,"Gas- Commercial","N",597,325860,546
"94609",2,2020,"Gas- Commercial","Y",0,0,NA
"94610",1,2020,"Gas- Commercial","Y",0,0,NA
"94610",3,2020,"Gas- Commercial","Y",0,0,NA
"94611",2,2020,"Gas- Commercial","Y",0,0,NA
"94612",1,2020,"Gas- Commercial","Y",0,0,NA
"94612",3,2020,"Gas- Commercial","Y",0,0,NA
"94613",2,2020,"Gas- Commercial","Y",0,0,NA
"94618",1,2020,"Gas- Commercial","Y",0,0,NA
"94618",3,2020,"Gas- Commercial","Y",0,0,NA
"94619",2,2020,"Gas- Commercial","Y",0,0,NA
"94621",1,2020,"Gas- Commercial","Y",0,0,NA
"94621",3,2020,"Gas- Commercial","Y",0,0,NA
"94702",2,2020,"Gas- Commercial","Y",461,86446,188
"94703",1,2020,"Gas- Commercial","Y",0,0,NA
"94703",3,2020,"Gas- Commercial","Y",0,0,NA
"94704",2,2020,"Gas- Commercial","Y",1432,645785,451
"94705",1,2020,"Gas- Commercial","Y",0,0,NA
"94705",3,2020,"Gas- Commercial","Y",0,0,NA
"94706",2,2020,"Gas- Commercial","Y",470,73959,157
"94707",1,2020,"Gas- Commercial","Y",0,0,NA
"94707",3,2020,"Gas- Commercial","Y",197,25370,129
"94708",2,2020,"Gas- Commercial","Y",0,0,NA
"94709",1,2020,"Gas- Commercial","Y",0,0,NA
"94709",3,2020,"Gas- Commercial","Y",0,0,NA
"94710",2,2020,"Gas- Commercial","N",719,317798,442
"94720",1,2020,"Gas- Commercial","Y",0,0,NA
"94720",3,2020,"Gas- Commercial","Y",0,0,NA
"94801",2,2020,"Gas- Commercial","Y",0,0,NA
"94803",1,2020,"Gas- Commercial","Y",0,0,NA
"94803",3,2020,"Gas- Commercial","Y",0,0,NA
"94804",2,2020,"Gas- Commercial","Y",0,0,NA
"94805",1,2020,"Gas- Commercial","N",200,36155,181
"94805",3,2020,"Gas- Commercial","Y",0,0,NA
"94806",2,2020,"Gas- Commercial","Y",0,0,NA
"94901",1,2020,"Gas- Commercial","N",1138,402103,353
"94901",3,2020,"Gas- Commercial","Y",1557,411685,264
"94903",2,2020,"Gas- Commercial","Y",0,0,NA
"94904",1,2020,"Gas- Commercial","Y",0,0,NA
"94904",3,2020,"Gas- Commercial","Y",0,0,NA
"94920",2,2020,"Gas- Commercial","Y",0,0,NA
"94925",1,2020,"Gas- Commercial","N",168,89537,533
"94925",3,2020,"Gas- Commercial","N",168,62226,370
"94928",2,2020,"Gas- Commercial","Y",0,0,NA
"94930",1,2020,"Gas- Commercial","Y",0,0,NA
"94930",3,2020,"Gas- Commercial","Y",0,0,NA
"94931",2,2020,"Gas- Commercial","Y",269,46065,171
"94939",1,2020,"Gas- Commercial","N",254,105719,416
"94939",3,2020,"Gas- Commercial","N",257,70707,275
"94941",2,2020,"Gas- Commercial","Y",0,0,NA
"94945",1,2020,"Gas- Commercial","Y",548,241144,440
"94945",3,2020,"Gas- Commercial","Y",548,178722,326
"94947",2,2020,"Gas- Commercial","Y",0,0,NA
"94949",1,2020,"Gas- Commercial","Y",760,475367,625
"94949",3,2020,"Gas- Commercial","Y",757,309149,408
"94951",2,2020,"Gas- Commercial","Y",0,0,NA
"94952",1,2020,"Gas- Commercial","N",834,329131,395
"94952",3,2020,"Gas- Commercial","Y",1268,367781,290
"94954",2,2020,"Gas- Commercial","N",538,266942,496
"94960",1,2020,"Gas- Commercial","Y",424,185132,437
"94960",3,2020,"Gas- Commercial","Y",0,0,NA
"94965",2,2020,"Gas- Commercial","Y",0,0,NA
"95002",1,2020,"Gas- Commercial","Y",0,0,NA
"95002",3,2020,"Gas- Commercial","Y",0,0,NA
"95003",2,2020,"Gas- Commercial","Y",0,0,NA
"95004",1,2020,"Gas- Commercial","Y",0,0,NA
"95004",3,2020,"Gas- Commercial","Y",0,0,NA
"95005",2,2020,"Gas- Commercial","Y",0,0,NA
"95006",1,2020,"Gas- Commercial","N",78,13814,177
"95006",3,2020,"Gas- Commercial","Y",0,0,NA
"95008",2,2020,"Gas- Commercial","Y",0,0,NA
"95010",1,2020,"Gas- Commercial","Y",0,0,NA
"95010",3,2020,"Gas- Commercial","Y",0,0,NA
"95012",2,2020,"Gas- Commercial","Y",0,0,NA
"95013",1,2020,"Gas- Commercial","Y",0,0,NA
"95013",3,2020,"Gas- Commercial","Y",0,0,NA
"95014",2,2020,"Gas- Commercial","Y",2092,1319690,631
"95017",1,2020,"Gas- Commercial","Y",0,0,NA
"95017",3,2020,"Gas- Commercial","Y",0,0,NA
"95018",2,2020,"Gas- Commercial","Y",0,0,NA
"95019",1,2020,"Gas- Commercial","Y",0,0,NA
"95019",3,2020,"Gas- Commercial","Y",0,0,NA
"95020",2,2020,"Gas- Commercial","Y",0,0,NA
"95023",1,2020,"Gas- Commercial","N",603,290763,482
"95023",3,2020,"Gas- Commercial","Y",0,0,NA
"95030",2,2020,"Gas- Commercial","Y",0,0,NA
"95032",1,2020,"Gas- Commercial","Y",0,0,NA
"95032",3,2020,"Gas- Commercial","Y",0,0,NA
"95035",2,2020,"Gas- Commercial","Y",1144,809008,707
"95037",1,2020,"Gas- Commercial","Y",0,0,NA
"95037",3,2020,"Gas- Commercial","Y",0,0,NA
"95039",2,2020,"Gas- Commercial","Y",0,0,NA
"95043",1,2020,"Gas- Commercial","Y",0,0,NA
"95043",3,2020,"Gas- Commercial","Y",0,0,NA
"95045",2,2020,"Gas- Commercial","Y",0,0,NA
"95046",1,2020,"Gas- Commercial","Y",0,0,NA
"95046",3,2020,"Gas- Commercial","Y",0,0,NA
"95050",2,2020,"Gas- Commercial","Y",0,0,NA
"95051",1,2020,"Gas- Commercial","N",532,393678,740
"95051",3,2020,"Gas- Commercial","Y",0,0,NA
"95053",2,2020,"Gas- Commercial","Y",0,0,NA
"95054",1,2020,"Gas- Commercial","Y",1136,1849161,1628
"95054",3,2020,"Gas- Commercial","Y",0,0,NA
"95060",2,2020,"Gas- Commercial","Y",0,0,NA
"95062",1,2020,"Gas- Commercial","Y",0,0,NA
"95062",3,2020,"Gas- Commercial","Y",0,0,NA
"95064",2,2020,"Gas- Commercial","Y",0,0,NA
"95065",1,2020,"Gas- Commercial","Y",0,0,NA
"95065",3,2020,"Gas- Commercial","Y",0,0,NA
"95066",2,2020,"Gas- Commercial","Y",0,0,NA
"95070",1,2020,"Gas- Commercial","Y",0,0,NA
"95070",3,2020,"Gas- Commercial","Y",0,0,NA
"95073",2,2020,"Gas- Commercial","Y",0,0,NA
"95076",1,2020,"Gas- Commercial","Y",0,0,NA
"95076",3,2020,"Gas- Commercial","Y",0,0,NA
"95110",2,2020,"Gas- Commercial","Y",0,0,NA
"95111",1,2020,"Gas- Commercial","N",307,146542,477
"95111",3,2020,"Gas- Commercial","Y",0,0,NA
"95112",2,2020,"Gas- Commercial","Y",22419,11251247,502
"95113",1,2020,"Gas- Commercial","Y",208,232407,1117
"95113",3,2020,"Gas- Commercial","Y",0,0,NA
"95116",2,2020,"Gas- Commercial","Y",0,0,NA
"95117",1,2020,"Gas- Commercial","N",124,47709,385
"95117",3,2020,"Gas- Commercial","Y",0,0,NA
"95118",2,2020,"Gas- Commercial","Y",0,0,NA
"95119",1,2020,"Gas- Commercial","Y",0,0,NA
"95119",3,2020,"Gas- Commercial","Y",0,0,NA
"95120",2,2020,"Gas- Commercial","Y",0,0,NA
"95121",1,2020,"Gas- Commercial","N",168,106903,636
"95121",3,2020,"Gas- Commercial","Y",0,0,NA
"95122",2,2020,"Gas- Commercial","Y",0,0,NA
"95123",1,2020,"Gas- Commercial","Y",0,0,NA
"95123",3,2020,"Gas- Commercial","Y",0,0,NA
"95124",2,2020,"Gas- Commercial","Y",0,0,NA
"95125",1,2020,"Gas- Commercial","N",742,228307,308
"95125",3,2020,"Gas- Commercial","Y",0,0,NA
"95126",2,2020,"Gas- Commercial","Y",0,0,NA
"95127",1,2020,"Gas- Commercial","N",260,132108,508
"95127",3,2020,"Gas- Commercial","Y",0,0,NA
"95128",2,2020,"Gas- Commercial","Y",0,0,NA
"95129",1,2020,"Gas- Commercial","Y",0,0,NA
"95129",3,2020,"Gas- Commercial","Y",0,0,NA
"95130",2,2020,"Gas- Commercial","Y",0,0,NA
"95131",1,2020,"Gas- Commercial","N",942,502712,534
"95131",3,2020,"Gas- Commercial","Y",0,0,NA
"95132",2,2020,"Gas- Commercial","Y",0,0,NA
"95133",1,2020,"Gas- Commercial","Y",0,0,NA
"95133",3,2020,"Gas- Commercial","Y",0,0,NA
"95134",2,2020,"Gas- Commercial","Y",0,0,NA
"95135",1,2020,"Gas- Commercial","Y",0,0,NA
"95135",3,2020,"Gas- Commercial","Y",0,0,NA
"95136",2,2020,"Gas- Commercial","Y",0,0,NA
"95138",1,2020,"Gas- Commercial","Y",0,0,NA
"95138",3,2020,"Gas- Commercial","Y",0,0,NA
"95139",2,2020,"Gas- Commercial","Y",0,0,NA
"95148",1,2020,"Gas- Commercial","Y",157,103705,661
"95148",3,2020,"Gas- Commercial","Y",0,0,NA
"95192",2,2020,"Gas- Commercial","Y",0,0,NA
"95202",1,2020,"Gas- Commercial","Y",0,0,NA
"95202",3,2020,"Gas- Commercial","Y",0,0,NA
"95203",2,2020,"Gas- Commercial","Y",0,0,NA
"95204",1,2020,"Gas- Commercial","Y",685,354758,518
"95204",3,2020,"Gas- Commercial","Y",0,0,NA
"95205",2,2020,"Gas- Commercial","Y",1326,563613,425
"95206",1,2020,"Gas- Commercial","N",498,430027,864
"95206",3,2020,"Gas- Commercial","N",500,269710,539
"95207",2,2020,"Gas- Commercial","Y",1515,511231,337
"95209",1,2020,"Gas- Commercial","Y",0,0,NA
"95209",3,2020,"Gas- Commercial","Y",0,0,NA
"95210",2,2020,"Gas- Commercial","Y",0,0,NA
"95211",1,2020,"Gas- Commercial","Y",0,0,NA
"95211",3,2020,"Gas- Commercial","Y",0,0,NA
"95212",2,2020,"Gas- Commercial","N",130,45096,347
"95215",1,2020,"Gas- Commercial","Y",0,0,NA
"95215",3,2020,"Gas- Commercial","Y",0,0,NA
"95219",2,2020,"Gas- Commercial","N",296,90780,307
"95220",1,2020,"Gas- Commercial","Y",0,0,NA
"95220",3,2020,"Gas- Commercial","Y",0,0,NA
"95231",2,2020,"Gas- Commercial","Y",0,0,NA
"95236",1,2020,"Gas- Commercial","Y",0,0,NA
"95236",3,2020,"Gas- Commercial","Y",0,0,NA
"95237",2,2020,"Gas- Commercial","Y",0,0,NA
"95240",1,2020,"Gas- Commercial","Y",1927,962393,499
"95240",3,2020,"Gas- Commercial","Y",2111,697812,331
"95242",2,2020,"Gas- Commercial","Y",397,174130,439
"95249",1,2020,"Gas- Commercial","Y",183,73515,402
"95249",3,2020,"Gas- Commercial","Y",0,0,NA
"95252",2,2020,"Gas- Commercial","Y",0,0,NA
"95258",1,2020,"Gas- Commercial","Y",0,0,NA
"95258",3,2020,"Gas- Commercial","Y",0,0,NA
"95301",2,2020,"Gas- Commercial","Y",0,0,NA
"95304",1,2020,"Gas- Commercial","Y",357,213400,598
"95304",3,2020,"Gas- Commercial","Y",0,0,NA
"95307",2,2020,"Gas- Commercial","Y",0,0,NA
"95310",1,2020,"Gas- Commercial","Y",0,0,NA
"95310",3,2020,"Gas- Commercial","Y",0,0,NA
"95313",2,2020,"Gas- Commercial","Y",0,0,NA
"95315",1,2020,"Gas- Commercial","Y",0,0,NA
"95315",3,2020,"Gas- Commercial","Y",0,0,NA
"95316",2,2020,"Gas- Commercial","Y",0,0,NA
"95320",1,2020,"Gas- Commercial","Y",0,0,NA
"95320",3,2020,"Gas- Commercial","Y",0,0,NA
"95322",2,2020,"Gas- Commercial","Y",0,0,NA
"95323",1,2020,"Gas- Commercial","Y",0,0,NA
"95323",3,2020,"Gas- Commercial","Y",0,0,NA
"95324",2,2020,"Gas- Commercial","Y",0,0,NA
"95326",1,2020,"Gas- Commercial","Y",0,0,NA
"95326",3,2020,"Gas- Commercial","Y",0,0,NA
"95328",2,2020,"Gas- Commercial","Y",0,0,NA
"95330",1,2020,"Gas- Commercial","Y",0,0,NA
"95330",3,2020,"Gas- Commercial","Y",0,0,NA
"95333",2,2020,"Gas- Commercial","Y",0,0,NA
"95334",1,2020,"Gas- Commercial","Y",0,0,NA
"95334",3,2020,"Gas- Commercial","Y",0,0,NA
"95336",2,2020,"Gas- Commercial","Y",1446,708475,490
"95337",1,2020,"Gas- Commercial","Y",0,0,NA
"95337",3,2020,"Gas- Commercial","Y",0,0,NA
"95340",2,2020,"Gas- Commercial","Y",0,0,NA
"95341",1,2020,"Gas- Commercial","Y",0,0,NA
"95341",3,2020,"Gas- Commercial","Y",0,0,NA
"95348",2,2020,"Gas- Commercial","Y",0,0,NA
"95350",1,2020,"Gas- Commercial","Y",1579,859545,544
"95350",3,2020,"Gas- Commercial","Y",1537,599690,390
"95351",2,2020,"Gas- Commercial","Y",583,233055,400
"95354",1,2020,"Gas- Commercial","Y",0,0,NA
"95354",3,2020,"Gas- Commercial","Y",0,0,NA
"95355",2,2020,"Gas- Commercial","Y",0,0,NA
"95356",1,2020,"Gas- Commercial","Y",804,409311,509
"95356",3,2020,"Gas- Commercial","Y",693,194349,280
"95357",2,2020,"Gas- Commercial","Y",0,0,NA
"95358",1,2020,"Gas- Commercial","Y",0,0,NA
"95358",3,2020,"Gas- Commercial","Y",0,0,NA
"95360",2,2020,"Gas- Commercial","Y",0,0,NA
"95361",1,2020,"Gas- Commercial","Y",745,257759,346
"95361",3,2020,"Gas- Commercial","Y",510,84136,165
"95363",2,2020,"Gas- Commercial","Y",649,409258,631
"95365",1,2020,"Gas- Commercial","Y",0,0,NA
"95365",3,2020,"Gas- Commercial","Y",0,0,NA
"95366",2,2020,"Gas- Commercial","Y",0,0,NA
"95367",1,2020,"Gas- Commercial","Y",0,0,NA
"95367",3,2020,"Gas- Commercial","N",236,77827,330
"95368",2,2020,"Gas- Commercial","Y",0,0,NA
"95376",1,2020,"Gas- Commercial","N",673,255071,379
"95376",3,2020,"Gas- Commercial","Y",954,290006,304
"95377",2,2020,"Gas- Commercial","Y",0,0,NA
"95380",1,2020,"Gas- Commercial","Y",2804,1975399,704
"95380",3,2020,"Gas- Commercial","Y",6098,2438300,400
"95382",2,2020,"Gas- Commercial","Y",0,0,NA
"95385",1,2020,"Gas- Commercial","Y",0,0,NA
"95385",3,2020,"Gas- Commercial","Y",0,0,NA
"95386",2,2020,"Gas- Commercial","Y",0,0,NA
"95388",1,2020,"Gas- Commercial","Y",0,0,NA
"95388",3,2020,"Gas- Commercial","Y",0,0,NA
"95391",2,2020,"Gas- Commercial","Y",0,0,NA
"95401",1,2020,"Gas- Commercial","Y",1023,507644,496
"95401",3,2020,"Gas- Commercial","Y",0,0,NA
"95403",2,2020,"Gas- Commercial","Y",1202,475957,396
"95404",1,2020,"Gas- Commercial","Y",914,393914,431
"95404",3,2020,"Gas- Commercial","Y",2764,939938,340
"95405",2,2020,"Gas- Commercial","Y",0,0,NA
"95407",1,2020,"Gas- Commercial","Y",1459,674579,462
"95407",3,2020,"Gas- Commercial","Y",0,0,NA
"95409",2,2020,"Gas- Commercial","Y",0,0,NA
"95425",1,2020,"Gas- Commercial","Y",230,107367,467
"95425",3,2020,"Gas- Commercial","Y",230,88167,383
"95436",2,2020,"Gas- Commercial","Y",0,0,NA
"95439",1,2020,"Gas- Commercial","Y",0,0,NA
"95439",3,2020,"Gas- Commercial","Y",0,0,NA
"95441",2,2020,"Gas- Commercial","Y",0,0,NA
"95442",1,2020,"Gas- Commercial","Y",0,0,NA
"95442",3,2020,"Gas- Commercial","Y",0,0,NA
"95444",2,2020,"Gas- Commercial","Y",0,0,NA
"95448",1,2020,"Gas- Commercial","N",448,145720,325
"95448",3,2020,"Gas- Commercial","N",448,103653,231
"95449",2,2020,"Gas- Commercial","Y",0,0,NA
"95452",1,2020,"Gas- Commercial","Y",0,0,NA
"95452",3,2020,"Gas- Commercial","Y",0,0,NA
"95470",2,2020,"Gas- Commercial","Y",0,0,NA
"95472",1,2020,"Gas- Commercial","Y",0,0,NA
"95472",3,2020,"Gas- Commercial","Y",0,0,NA
"95476",2,2020,"Gas- Commercial","Y",770,216502,281
"95482",1,2020,"Gas- Commercial","Y",1146,471900,412
"95482",3,2020,"Gas- Commercial","Y",1143,380227,333
"95490",2,2020,"Gas- Commercial","Y",0,0,NA
"95492",1,2020,"Gas- Commercial","Y",350,152368,435
"95492",3,2020,"Gas- Commercial","Y",0,0,NA
"95501",2,2020,"Gas- Commercial","N",1023,400589,392
"95503",1,2020,"Gas- Commercial","N",266,100044,376
"95503",3,2020,"Gas- Commercial","N",270,88207,327
"95519",2,2020,"Gas- Commercial","Y",0,0,NA
"95521",1,2020,"Gas- Commercial","Y",871,304765,350
"95521",3,2020,"Gas- Commercial","Y",0,0,NA
"95524",2,2020,"Gas- Commercial","Y",0,0,NA
"95525",1,2020,"Gas- Commercial","Y",0,0,NA
"95525",3,2020,"Gas- Commercial","Y",0,0,NA
"95526",2,2020,"Gas- Commercial","Y",0,0,NA
"95528",1,2020,"Gas- Commercial","Y",0,0,NA
"95528",3,2020,"Gas- Commercial","Y",0,0,NA
"95540",2,2020,"Gas- Commercial","Y",460,130782,284
"95547",1,2020,"Gas- Commercial","Y",0,0,NA
"95547",3,2020,"Gas- Commercial","Y",0,0,NA
"95551",2,2020,"Gas- Commercial","Y",0,0,NA
"95552",1,2020,"Gas- Commercial","Y",0,0,NA
"95552",3,2020,"Gas- Commercial","Y",0,0,NA
"95562",2,2020,"Gas- Commercial","Y",0,0,NA
"95564",1,2020,"Gas- Commercial","Y",0,0,NA
"95564",3,2020,"Gas- Commercial","Y",0,0,NA
"95565",2,2020,"Gas- Commercial","Y",0,0,NA
"95602",1,2020,"Gas- Commercial","Y",0,0,NA
"95602",3,2020,"Gas- Commercial","Y",0,0,NA
"95603",2,2020,"Gas- Commercial","Y",976,294390,302
"95605",1,2020,"Gas- Commercial","Y",0,0,NA
"95605",3,2020,"Gas- Commercial","Y",0,0,NA
"95608",2,2020,"Gas- Commercial","N",520,215976,415
"95610",1,2020,"Gas- Commercial","Y",961,417489,434
"95610",3,2020,"Gas- Commercial","N",416,113536,273
"95612",2,2020,"Gas- Commercial","Y",0,0,NA
"95616",1,2020,"Gas- Commercial","Y",843,484345,575
"95616",3,2020,"Gas- Commercial","Y",1564,496080,317
"95618",2,2020,"Gas- Commercial","Y",0,0,NA
"95620",1,2020,"Gas- Commercial","Y",298,99179,333
"95620",3,2020,"Gas- Commercial","N",283,64828,229
"95621",2,2020,"Gas- Commercial","N",187,81367,435
"95624",1,2020,"Gas- Commercial","Y",512,276669,540
"95624",3,2020,"Gas- Commercial","Y",547,217144,397
"95626",2,2020,"Gas- Commercial","Y",0,0,NA
"95627",1,2020,"Gas- Commercial","Y",0,0,NA
"95627",3,2020,"Gas- Commercial","Y",0,0,NA
"95628",2,2020,"Gas- Commercial","Y",0,0,NA
"95630",1,2020,"Gas- Commercial","N",1058,650384,615
"95630",3,2020,"Gas- Commercial","N",1057,433699,410
"95632",2,2020,"Gas- Commercial","Y",0,0,NA
"95635",1,2020,"Gas- Commercial","Y",0,0,NA
"95635",3,2020,"Gas- Commercial","Y",0,0,NA
"95640",1,2020,"Gas- Commercial","Y",0,0,NA
"95640",3,2020,"Gas- Commercial","Y",0,0,NA
"95641",2,2020,"Gas- Commercial","Y",0,0,NA
"95642",1,2020,"Gas- Commercial","Y",0,0,NA
"95642",3,2020,"Gas- Commercial","Y",0,0,NA
"95648",2,2020,"Gas- Commercial","Y",0,0,NA
"95650",1,2020,"Gas- Commercial","Y",0,0,NA
"95650",3,2020,"Gas- Commercial","Y",0,0,NA
"95652",2,2020,"Gas- Commercial","Y",0,0,NA
"95658",1,2020,"Gas- Commercial","Y",0,0,NA
"95658",3,2020,"Gas- Commercial","Y",0,0,NA
"95660",2,2020,"Gas- Commercial","Y",680,346796,510
"95661",1,2020,"Gas- Commercial","N",656,475060,724
"95661",3,2020,"Gas- Commercial","N",654,318463,487
"95662",2,2020,"Gas- Commercial","Y",0,0,NA
"95663",1,2020,"Gas- Commercial","Y",0,0,NA
"95663",3,2020,"Gas- Commercial","Y",0,0,NA
"95667",2,2020,"Gas- Commercial","Y",0,0,NA
"95670",1,2020,"Gas- Commercial","N",523,415463,794
"95670",3,2020,"Gas- Commercial","N",522,266833,511
"95673",2,2020,"Gas- Commercial","Y",0,0,NA
"95677",1,2020,"Gas- Commercial","Y",775,217510,281
"95677",3,2020,"Gas- Commercial","N",576,100716,175
"95678",2,2020,"Gas- Commercial","N",981,471493,481
"95681",1,2020,"Gas- Commercial","Y",0,0,NA
"95681",3,2020,"Gas- Commercial","Y",0,0,NA
"95685",2,2020,"Gas- Commercial","Y",0,0,NA
"95687",1,2020,"Gas- Commercial","Y",0,0,NA
"95687",3,2020,"Gas- Commercial","Y",0,0,NA
"95688",2,2020,"Gas- Commercial","Y",1145,549306,480
"95691",1,2020,"Gas- Commercial","Y",0,0,NA
"95691",3,2020,"Gas- Commercial","Y",0,0,NA
"95692",2,2020,"Gas- Commercial","Y",0,0,NA
"95694",1,2020,"Gas- Commercial","Y",0,0,NA
"95694",3,2020,"Gas- Commercial","Y",0,0,NA
"95695",2,2020,"Gas- Commercial","Y",970,384068,396
"95698",1,2020,"Gas- Commercial","Y",0,0,NA
"95698",3,2020,"Gas- Commercial","Y",0,0,NA
"95720",2,2020,"Gas- Commercial","Y",0,0,NA
"95722",1,2020,"Gas- Commercial","Y",0,0,NA
"95722",3,2020,"Gas- Commercial","Y",0,0,NA
"95742",2,2020,"Gas- Commercial","N",250,112604,450
"95746",1,2020,"Gas- Commercial","N",192,65997,344
"95746",3,2020,"Gas- Commercial","N",192,39961,208
"95747",2,2020,"Gas- Commercial","Y",0,0,NA
"95757",1,2020,"Gas- Commercial","Y",0,0,NA
"95757",3,2020,"Gas- Commercial","Y",0,0,NA
"95758",2,2020,"Gas- Commercial","Y",0,0,NA
"95762",1,2020,"Gas- Commercial","Y",486,216773,446
"95762",3,2020,"Gas- Commercial","Y",489,138996,284
"95765",2,2020,"Gas- Commercial","Y",1501,653252,435
"95776",1,2020,"Gas- Commercial","N",358,304181,850
"95776",3,2020,"Gas- Commercial","N",356,177072,497
"95811",2,2020,"Gas- Commercial","N",251,85057,339
"95814",1,2020,"Gas- Commercial","N",647,760238,1175
"95814",3,2020,"Gas- Commercial","Y",0,0,NA
"95815",2,2020,"Gas- Commercial","Y",733,363610,496
"95816",1,2020,"Gas- Commercial","Y",732,479548,655
"95816",3,2020,"Gas- Commercial","N",469,174147,371
"95817",2,2020,"Gas- Commercial","Y",0,0,NA
"95818",1,2020,"Gas- Commercial","N",347,167854,484
"95818",3,2020,"Gas- Commercial","N",345,108015,313
"95819",2,2020,"Gas- Commercial","Y",0,0,NA
"95820",1,2020,"Gas- Commercial","Y",720,475948,661
"95820",3,2020,"Gas- Commercial","Y",718,338568,472
"95821",2,2020,"Gas- Commercial","N",386,153021,396
"95822",1,2020,"Gas- Commercial","Y",533,338064,634
"95822",3,2020,"Gas- Commercial","Y",533,210473,395
"95823",2,2020,"Gas- Commercial","Y",1246,681532,547
"95824",1,2020,"Gas- Commercial","Y",0,0,NA
"95824",3,2020,"Gas- Commercial","Y",0,0,NA
"95825",2,2020,"Gas- Commercial","Y",1624,815199,502
"95826",1,2020,"Gas- Commercial","Y",0,0,NA
"95826",3,2020,"Gas- Commercial","Y",0,0,NA
"95827",2,2020,"Gas- Commercial","Y",0,0,NA
"95828",1,2020,"Gas- Commercial","N",340,431274,1268
"95828",3,2020,"Gas- Commercial","Y",394,351825,893
"95829",2,2020,"Gas- Commercial","Y",0,0,NA
"95830",1,2020,"Gas- Commercial","Y",0,0,NA
"95830",3,2020,"Gas- Commercial","Y",0,0,NA
"95831",2,2020,"Gas- Commercial","Y",0,0,NA
"95832",1,2020,"Gas- Commercial","Y",0,0,NA
"95832",3,2020,"Gas- Commercial","Y",0,0,NA
"95833",2,2020,"Gas- Commercial","Y",0,0,NA
"95834",1,2020,"Gas- Commercial","Y",1981,1336699,675
"95834",3,2020,"Gas- Commercial","Y",2622,1400957,534
"95835",2,2020,"Gas- Commercial","Y",0,0,NA
"95836",1,2020,"Gas- Commercial","Y",0,0,NA
"95836",3,2020,"Gas- Commercial","Y",0,0,NA
"95837",2,2020,"Gas- Commercial","Y",0,0,NA
"95838",1,2020,"Gas- Commercial","Y",0,0,NA
"95838",3,2020,"Gas- Commercial","Y",0,0,NA
"95841",2,2020,"Gas- Commercial","N",300,90477,302
"95842",1,2020,"Gas- Commercial","N",117,68390,585
"95842",3,2020,"Gas- Commercial","Y",0,0,NA
"95843",2,2020,"Gas- Commercial","N",105,39517,376
"95864",1,2020,"Gas- Commercial","Y",0,0,NA
"95864",3,2020,"Gas- Commercial","Y",0,0,NA
"95901",2,2020,"Gas- Commercial","Y",0,0,NA
"95903",1,2020,"Gas- Commercial","Y",0,0,NA
"95903",3,2020,"Gas- Commercial","Y",0,0,NA
"95912",2,2020,"Gas- Commercial","Y",0,0,NA
"95917",1,2020,"Gas- Commercial","Y",0,0,NA
"95917",3,2020,"Gas- Commercial","Y",0,0,NA
"95920",2,2020,"Gas- Commercial","Y",0,0,NA
"95926",1,2020,"Gas- Commercial","N",1022,326879,320
"95926",3,2020,"Gas- Commercial","N",1011,199918,198
"95928",2,2020,"Gas- Commercial","Y",1177,330384,281
"95932",1,2020,"Gas- Commercial","Y",618,280439,454
"95932",3,2020,"Gas- Commercial","Y",0,0,NA
"95937",2,2020,"Gas- Commercial","Y",0,0,NA
