"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"93206",6,2019,"Elec- Commercial","Y",0,0,NA
"93210",5,2019,"Elec- Commercial","Y",960,7928880,8259
"93212",4,2019,"Elec- Commercial","Y",0,0,NA
"93212",6,2019,"Elec- Commercial","Y",0,0,NA
"93219",5,2019,"Elec- Commercial","Y",0,0,NA
"93224",4,2019,"Elec- Commercial","Y",0,0,NA
"93224",6,2019,"Elec- Commercial","Y",0,0,NA
"93225",5,2019,"Elec- Commercial","Y",0,0,NA
"93230",4,2019,"Elec- Commercial","Y",0,0,NA
"93230",6,2019,"Elec- Commercial","Y",0,0,NA
"93234",5,2019,"Elec- Commercial","Y",0,0,NA
"93239",4,2019,"Elec- Commercial","Y",0,0,NA
"93239",6,2019,"Elec- Commercial","Y",0,0,NA
"93241",5,2019,"Elec- Commercial","Y",0,0,NA
"93242",4,2019,"Elec- Commercial","Y",0,0,NA
"93242",6,2019,"Elec- Commercial","Y",0,0,NA
"93243",5,2019,"Elec- Commercial","Y",0,0,NA
"93245",4,2019,"Elec- Commercial","Y",1410,4767887,3381
"93245",6,2019,"Elec- Commercial","Y",1416,5755367,4065
"93249",5,2019,"Elec- Commercial","Y",0,0,NA
"93250",4,2019,"Elec- Commercial","Y",0,0,NA
"93250",6,2019,"Elec- Commercial","Y",0,0,NA
"93251",5,2019,"Elec- Commercial","Y",0,0,NA
"93252",4,2019,"Elec- Commercial","Y",0,0,NA
"93252",6,2019,"Elec- Commercial","Y",0,0,NA
"93254",5,2019,"Elec- Commercial","Y",0,0,NA
"93256",4,2019,"Elec- Commercial","Y",0,0,NA
"93256",6,2019,"Elec- Commercial","Y",0,0,NA
"93262",5,2019,"Elec- Commercial","Y",0,0,NA
"93263",4,2019,"Elec- Commercial","Y",1688,7947303,4708
"93263",6,2019,"Elec- Commercial","Y",1681,9215667,5482
"93266",5,2019,"Elec- Commercial","Y",0,0,NA
"93268",4,2019,"Elec- Commercial","Y",584,7179039,12293
"93268",6,2019,"Elec- Commercial","Y",579,7784733,13445
"93272",5,2019,"Elec- Commercial","Y",0,0,NA
"93274",4,2019,"Elec- Commercial","Y",0,0,NA
"93274",6,2019,"Elec- Commercial","Y",0,0,NA
"93276",5,2019,"Elec- Commercial","Y",0,0,NA
"93277",4,2019,"Elec- Commercial","Y",0,0,NA
"93277",6,2019,"Elec- Commercial","Y",0,0,NA
"93280",5,2019,"Elec- Commercial","N",481,2778364,5776
"93286",4,2019,"Elec- Commercial","Y",0,0,NA
"93286",6,2019,"Elec- Commercial","Y",0,0,NA
"93291",5,2019,"Elec- Commercial","Y",0,0,NA
"93292",4,2019,"Elec- Commercial","Y",0,0,NA
"93292",6,2019,"Elec- Commercial","Y",0,0,NA
"93301",5,2019,"Elec- Commercial","N",1683,11989487,7124
"93304",4,2019,"Elec- Commercial","N",1033,8426265,8157
"93304",6,2019,"Elec- Commercial","N",1033,10721014,10379
"93305",5,2019,"Elec- Commercial","N",804,4341678,5400
"93306",4,2019,"Elec- Commercial","N",669,6322525,9451
"93306",6,2019,"Elec- Commercial","N",673,7520778,11175
"93307",5,2019,"Elec- Commercial","Y",1732,13184725,7612
"93308",4,2019,"Elec- Commercial","N",2214,19085206,8620
"93308",6,2019,"Elec- Commercial","N",2215,22852924,10317
"93309",5,2019,"Elec- Commercial","N",1343,12635399,9408
"93311",4,2019,"Elec- Commercial","Y",547,8038990,14697
"93311",6,2019,"Elec- Commercial","Y",543,9456046,17414
"93312",5,2019,"Elec- Commercial","N",822,7637380,9291
"93313",4,2019,"Elec- Commercial","N",1065,8156821,7659
"93313",6,2019,"Elec- Commercial","N",1061,10490641,9888
"93314",5,2019,"Elec- Commercial","Y",0,0,NA
"93401",4,2019,"Elec- Commercial","N",2515,13017888,5176
"93401",6,2019,"Elec- Commercial","N",2520,13464206,5343
"93402",5,2019,"Elec- Commercial","Y",0,0,NA
"93405",4,2019,"Elec- Commercial","Y",787,5184607,6588
"93405",6,2019,"Elec- Commercial","Y",785,5252402,6691
"93407",5,2019,"Elec- Commercial","Y",0,0,NA
"93420",4,2019,"Elec- Commercial","N",1120,3587283,3203
"93420",6,2019,"Elec- Commercial","N",1119,3535118,3159
"93422",5,2019,"Elec- Commercial","Y",1744,5894863,3380
"93424",4,2019,"Elec- Commercial","N",107,503179,4703
"93424",6,2019,"Elec- Commercial","N",107,542774,5073
"93426",5,2019,"Elec- Commercial","Y",0,0,NA
"93427",4,2019,"Elec- Commercial","Y",0,0,NA
"93427",6,2019,"Elec- Commercial","Y",0,0,NA
"93428",5,2019,"Elec- Commercial","Y",514,1225799,2385
"93429",4,2019,"Elec- Commercial","Y",0,0,NA
"93429",6,2019,"Elec- Commercial","Y",0,0,NA
"93430",5,2019,"Elec- Commercial","Y",0,0,NA
"93432",4,2019,"Elec- Commercial","Y",0,0,NA
"93432",6,2019,"Elec- Commercial","Y",0,0,NA
"93433",5,2019,"Elec- Commercial","Y",768,2046673,2665
"93434",4,2019,"Elec- Commercial","Y",0,0,NA
"93434",6,2019,"Elec- Commercial","Y",0,0,NA
"93435",5,2019,"Elec- Commercial","Y",0,0,NA
"93436",4,2019,"Elec- Commercial","Y",0,0,NA
"93436",6,2019,"Elec- Commercial","Y",0,0,NA
"93437",5,2019,"Elec- Commercial","Y",0,0,NA
"93440",6,2019,"Elec- Commercial","N",98,336901,3438
"93441",5,2019,"Elec- Commercial","Y",0,0,NA
"93442",4,2019,"Elec- Commercial","N",620,1816149,2929
"93442",6,2019,"Elec- Commercial","N",617,1816678,2944
"93444",5,2019,"Elec- Commercial","N",451,1625881,3605
"93445",4,2019,"Elec- Commercial","Y",0,0,NA
"93445",6,2019,"Elec- Commercial","Y",0,0,NA
"93446",5,2019,"Elec- Commercial","Y",2238,12094368,5404
"93449",4,2019,"Elec- Commercial","N",487,2800888,5751
"93449",6,2019,"Elec- Commercial","N",483,2858955,5919
"93450",5,2019,"Elec- Commercial","Y",0,0,NA
"93451",4,2019,"Elec- Commercial","Y",0,0,NA
"93451",6,2019,"Elec- Commercial","Y",0,0,NA
"93452",5,2019,"Elec- Commercial","Y",0,0,NA
"93453",4,2019,"Elec- Commercial","Y",282,3750927,13301
"93453",6,2019,"Elec- Commercial","Y",282,3938536,13966
"93454",5,2019,"Elec- Commercial","N",1433,10999771,7676
"93455",4,2019,"Elec- Commercial","Y",1410,8028835,5694
"93455",6,2019,"Elec- Commercial","Y",1413,8117492,5745
"93458",5,2019,"Elec- Commercial","Y",855,3951784,4622
"93460",4,2019,"Elec- Commercial","Y",0,0,NA
"93460",6,2019,"Elec- Commercial","Y",0,0,NA
"93461",5,2019,"Elec- Commercial","Y",0,0,NA
"93463",4,2019,"Elec- Commercial","Y",1538,7304878,4750
"93463",6,2019,"Elec- Commercial","Y",1533,8011883,5226
"93465",5,2019,"Elec- Commercial","Y",0,0,NA
"93560",4,2019,"Elec- Commercial","Y",0,0,NA
"93560",6,2019,"Elec- Commercial","Y",0,0,NA
"93561",5,2019,"Elec- Commercial","Y",0,0,NA
"93601",4,2019,"Elec- Commercial","Y",0,0,NA
"93601",6,2019,"Elec- Commercial","Y",0,0,NA
"93602",5,2019,"Elec- Commercial","Y",0,0,NA
"93603",4,2019,"Elec- Commercial","Y",0,0,NA
"93603",6,2019,"Elec- Commercial","Y",0,0,NA
"93604",5,2019,"Elec- Commercial","Y",0,0,NA
"93608",4,2019,"Elec- Commercial","Y",0,0,NA
"93608",6,2019,"Elec- Commercial","Y",0,0,NA
"93609",5,2019,"Elec- Commercial","Y",0,0,NA
"93610",4,2019,"Elec- Commercial","Y",0,0,NA
"93610",6,2019,"Elec- Commercial","Y",0,0,NA
"93611",5,2019,"Elec- Commercial","Y",1065,7722676,7251
"93612",4,2019,"Elec- Commercial","N",1439,9576715,6655
"93612",6,2019,"Elec- Commercial","N",1432,12217086,8531
"93614",5,2019,"Elec- Commercial","Y",0,0,NA
"93615",4,2019,"Elec- Commercial","Y",0,0,NA
"93615",6,2019,"Elec- Commercial","Y",0,0,NA
"93616",5,2019,"Elec- Commercial","Y",0,0,NA
"93618",4,2019,"Elec- Commercial","Y",1059,5040416,4760
"93618",6,2019,"Elec- Commercial","Y",669,5031240,7521
"93619",5,2019,"Elec- Commercial","Y",0,0,NA
"93620",4,2019,"Elec- Commercial","Y",0,0,NA
"93620",6,2019,"Elec- Commercial","Y",0,0,NA
"93621",5,2019,"Elec- Commercial","Y",0,0,NA
"93622",4,2019,"Elec- Commercial","Y",560,1401765,2503
"93622",6,2019,"Elec- Commercial","Y",794,2701094,3402
"93623",5,2019,"Elec- Commercial","Y",0,0,NA
"93625",4,2019,"Elec- Commercial","N",240,1577515,6573
"93625",6,2019,"Elec- Commercial","N",243,1925471,7924
"93626",5,2019,"Elec- Commercial","Y",0,0,NA
"93627",4,2019,"Elec- Commercial","Y",0,0,NA
"93627",6,2019,"Elec- Commercial","Y",0,0,NA
"93628",5,2019,"Elec- Commercial","Y",0,0,NA
"93630",4,2019,"Elec- Commercial","Y",0,0,NA
"93630",6,2019,"Elec- Commercial","Y",0,0,NA
"93631",5,2019,"Elec- Commercial","N",428,2714382,6342
"93633",4,2019,"Elec- Commercial","Y",0,0,NA
"93633",6,2019,"Elec- Commercial","Y",0,0,NA
"93635",5,2019,"Elec- Commercial","N",862,5672648,6581
"93636",4,2019,"Elec- Commercial","Y",0,0,NA
"93636",6,2019,"Elec- Commercial","Y",0,0,NA
"93637",5,2019,"Elec- Commercial","Y",2678,12190658,4552
"93638",4,2019,"Elec- Commercial","Y",0,0,NA
"93638",6,2019,"Elec- Commercial","Y",1426,5175929,3630
"93640",5,2019,"Elec- Commercial","Y",0,0,NA
"93641",4,2019,"Elec- Commercial","Y",0,0,NA
"93641",6,2019,"Elec- Commercial","Y",0,0,NA
"93643",5,2019,"Elec- Commercial","Y",0,0,NA
"93644",4,2019,"Elec- Commercial","Y",1209,5074316,4197
"93644",6,2019,"Elec- Commercial","Y",702,3199627,4558
"93645",5,2019,"Elec- Commercial","Y",0,0,NA
"93646",4,2019,"Elec- Commercial","Y",0,0,NA
"93646",6,2019,"Elec- Commercial","Y",0,0,NA
"93647",5,2019,"Elec- Commercial","Y",254,775069,3051
"93648",4,2019,"Elec- Commercial","Y",223,2068797,9277
"93648",6,2019,"Elec- Commercial","Y",223,2652117,11893
"93650",5,2019,"Elec- Commercial","N",185,752491,4068
"93651",4,2019,"Elec- Commercial","Y",0,0,NA
"93651",6,2019,"Elec- Commercial","Y",0,0,NA
"93652",5,2019,"Elec- Commercial","Y",0,0,NA
"93653",4,2019,"Elec- Commercial","Y",0,0,NA
"93653",6,2019,"Elec- Commercial","Y",0,0,NA
"93654",5,2019,"Elec- Commercial","Y",814,4439984,5455
"93656",4,2019,"Elec- Commercial","Y",0,0,NA
"93656",6,2019,"Elec- Commercial","Y",0,0,NA
"93657",5,2019,"Elec- Commercial","Y",1061,5334077,5027
"93660",4,2019,"Elec- Commercial","Y",0,0,NA
"93660",6,2019,"Elec- Commercial","Y",0,0,NA
"93662",5,2019,"Elec- Commercial","Y",706,4022915,5698
"93664",4,2019,"Elec- Commercial","Y",0,0,NA
"93664",6,2019,"Elec- Commercial","Y",0,0,NA
"93667",5,2019,"Elec- Commercial","Y",0,0,NA
"93668",4,2019,"Elec- Commercial","Y",0,0,NA
"93668",6,2019,"Elec- Commercial","Y",0,0,NA
"93669",5,2019,"Elec- Commercial","Y",0,0,NA
"93675",4,2019,"Elec- Commercial","Y",0,0,NA
"93675",6,2019,"Elec- Commercial","Y",0,0,NA
"93701",5,2019,"Elec- Commercial","Y",0,0,NA
"93702",4,2019,"Elec- Commercial","Y",0,0,NA
"93702",6,2019,"Elec- Commercial","Y",0,0,NA
"93703",5,2019,"Elec- Commercial","N",815,3896340,4781
"93704",4,2019,"Elec- Commercial","Y",924,5182604,5609
"93704",6,2019,"Elec- Commercial","N",553,4167295,7536
"93705",5,2019,"Elec- Commercial","Y",0,0,NA
"93706",4,2019,"Elec- Commercial","Y",1707,12427865,7281
"93706",6,2019,"Elec- Commercial","Y",1708,14365004,8410
"93710",5,2019,"Elec- Commercial","Y",1240,10551888,8510
"93711",4,2019,"Elec- Commercial","N",1538,9223340,5997
"93711",6,2019,"Elec- Commercial","N",1542,11897138,7715
"93720",5,2019,"Elec- Commercial","Y",1428,14418953,10097
"93721",4,2019,"Elec- Commercial","Y",1877,13939163,7426
"93721",6,2019,"Elec- Commercial","Y",1449,15144278,10452
"93722",5,2019,"Elec- Commercial","N",1516,9628246,6351
"93723",4,2019,"Elec- Commercial","Y",0,0,NA
"93723",6,2019,"Elec- Commercial","Y",0,0,NA
"93725",5,2019,"Elec- Commercial","N",841,10610255,12616
"93726",4,2019,"Elec- Commercial","N",890,6164822,6927
"93726",6,2019,"Elec- Commercial","N",883,7757230,8785
"93727",5,2019,"Elec- Commercial","Y",1597,12085932,7568
"93728",4,2019,"Elec- Commercial","N",574,2214926,3859
"93728",6,2019,"Elec- Commercial","N",574,2829093,4929
"93730",5,2019,"Elec- Commercial","Y",0,0,NA
"93737",4,2019,"Elec- Commercial","Y",0,0,NA
"93737",6,2019,"Elec- Commercial","Y",0,0,NA
"93740",5,2019,"Elec- Commercial","Y",0,0,NA
"93901",4,2019,"Elec- Commercial","Y",2236,10129713,4530
"93901",6,2019,"Elec- Commercial","Y",2244,10501718,4680
"93905",5,2019,"Elec- Commercial","N",606,3559214,5873
"93906",4,2019,"Elec- Commercial","N",704,5916272,8404
"93906",6,2019,"Elec- Commercial","N",705,6057637,8592
"93907",5,2019,"Elec- Commercial","N",713,3062253,4295
"93908",4,2019,"Elec- Commercial","Y",0,0,NA
"93908",6,2019,"Elec- Commercial","Y",0,0,NA
"93920",5,2019,"Elec- Commercial","Y",0,0,NA
"93921",4,2019,"Elec- Commercial","N",362,1005339,2777
"93921",6,2019,"Elec- Commercial","N",362,924708,2554
"93923",5,2019,"Elec- Commercial","Y",1012,4368554,4317
"93924",4,2019,"Elec- Commercial","Y",0,0,NA
"93924",6,2019,"Elec- Commercial","Y",0,0,NA
"93925",5,2019,"Elec- Commercial","Y",0,0,NA
"93926",4,2019,"Elec- Commercial","Y",259,828377,3198
"93926",6,2019,"Elec- Commercial","Y",257,453540,1765
"93927",5,2019,"Elec- Commercial","Y",349,1634461,4683
"93930",4,2019,"Elec- Commercial","Y",730,3985248,5459
"93930",6,2019,"Elec- Commercial","Y",680,4094446,6021
"93932",5,2019,"Elec- Commercial","N",52,56518,1087
"93933",4,2019,"Elec- Commercial","N",518,3373664,6513
"93933",6,2019,"Elec- Commercial","N",513,3381150,6591
"93940",5,2019,"Elec- Commercial","Y",2419,16489046,6816
"93944",4,2019,"Elec- Commercial","Y",0,0,NA
"93944",6,2019,"Elec- Commercial","Y",0,0,NA
"93950",5,2019,"Elec- Commercial","Y",0,0,NA
"93953",4,2019,"Elec- Commercial","Y",0,0,NA
"93953",6,2019,"Elec- Commercial","Y",0,0,NA
"93955",5,2019,"Elec- Commercial","N",785,4283753,5457
"93960",4,2019,"Elec- Commercial","N",344,1410630,4101
"93960",6,2019,"Elec- Commercial","N",345,1558013,4516
"94002",5,2019,"Elec- Commercial","Y",0,0,NA
"94005",4,2019,"Elec- Commercial","N",307,4115519,13406
"94005",6,2019,"Elec- Commercial","N",308,3956045,12844
"94010",5,2019,"Elec- Commercial","Y",1784,16081440,9014
"94014",4,2019,"Elec- Commercial","N",797,5670230,7114
"94014",6,2019,"Elec- Commercial","N",790,5652778,7155
"94015",5,2019,"Elec- Commercial","N",506,6454027,12755
"94018",5,2019,"Elec- Commercial","N",180,463812,2577
"94019",4,2019,"Elec- Commercial","Y",0,0,NA
"94019",6,2019,"Elec- Commercial","Y",0,0,NA
"94020",5,2019,"Elec- Commercial","Y",0,0,NA
"94021",4,2019,"Elec- Commercial","Y",0,0,NA
"94021",6,2019,"Elec- Commercial","Y",0,0,NA
"94022",5,2019,"Elec- Commercial","Y",0,0,NA
"94024",4,2019,"Elec- Commercial","Y",0,0,NA
"94024",6,2019,"Elec- Commercial","Y",0,0,NA
"94025",5,2019,"Elec- Commercial","Y",1800,22860213,12700
"94027",4,2019,"Elec- Commercial","Y",0,0,NA
"94027",6,2019,"Elec- Commercial","Y",0,0,NA
"94028",5,2019,"Elec- Commercial","Y",0,0,NA
"94030",4,2019,"Elec- Commercial","Y",0,0,NA
"94030",6,2019,"Elec- Commercial","Y",0,0,NA
"94035",5,2019,"Elec- Commercial","Y",0,0,NA
"94038",4,2019,"Elec- Commercial","Y",0,0,NA
"94038",6,2019,"Elec- Commercial","Y",0,0,NA
"94040",5,2019,"Elec- Commercial","Y",0,0,NA
"94041",4,2019,"Elec- Commercial","Y",0,0,NA
"94041",6,2019,"Elec- Commercial","Y",0,0,NA
"94043",5,2019,"Elec- Commercial","Y",1968,61750609,31377
"94044",4,2019,"Elec- Commercial","Y",627,2814835,4489
"94044",6,2019,"Elec- Commercial","Y",624,2702161,4330
"94060",5,2019,"Elec- Commercial","Y",0,0,NA
"94061",4,2019,"Elec- Commercial","Y",0,0,NA
"94061",6,2019,"Elec- Commercial","N",387,2094598,5412
"94062",5,2019,"Elec- Commercial","Y",0,0,NA
"94063",4,2019,"Elec- Commercial","N",1671,19468855,11651
"94063",6,2019,"Elec- Commercial","N",1668,20647543,12379
"94065",5,2019,"Elec- Commercial","Y",0,0,NA
"94066",4,2019,"Elec- Commercial","Y",0,0,NA
"94066",6,2019,"Elec- Commercial","Y",1149,11576144,10075
"94070",5,2019,"Elec- Commercial","N",1484,8732633,5885
"94074",4,2019,"Elec- Commercial","Y",0,0,NA
"94074",6,2019,"Elec- Commercial","Y",0,0,NA
"94080",5,2019,"Elec- Commercial","Y",2581,41104590,15926
"94085",4,2019,"Elec- Commercial","Y",0,0,NA
"94085",6,2019,"Elec- Commercial","Y",0,0,NA
"94086",5,2019,"Elec- Commercial","Y",0,0,NA
"94087",4,2019,"Elec- Commercial","Y",0,0,NA
"94087",6,2019,"Elec- Commercial","Y",0,0,NA
"94089",5,2019,"Elec- Commercial","Y",0,0,NA
"94102",4,2019,"Elec- Commercial","N",1166,15085421,12938
"94102",6,2019,"Elec- Commercial","N",1172,14423120,12306
"94103",5,2019,"Elec- Commercial","N",2024,29275317,14464
"94104",4,2019,"Elec- Commercial","N",145,7464505,51479
"94104",6,2019,"Elec- Commercial","N",145,6734693,46446
"94105",5,2019,"Elec- Commercial","N",494,22660928,45872
"94107",4,2019,"Elec- Commercial","N",1498,17579333,11735
"94107",6,2019,"Elec- Commercial","N",1496,17323385,11580
"94108",5,2019,"Elec- Commercial","N",1241,10546946,8499
"94109",4,2019,"Elec- Commercial","Y",2454,17915263,7300
"94109",6,2019,"Elec- Commercial","Y",2456,17486820,7120
"94110",5,2019,"Elec- Commercial","N",1909,7200114,3772
"94111",4,2019,"Elec- Commercial","Y",468,12167659,25999
"94111",6,2019,"Elec- Commercial","Y",466,12141424,26055
"94112",5,2019,"Elec- Commercial","N",834,3698027,4434
"94114",4,2019,"Elec- Commercial","N",755,2377741,3149
"94114",6,2019,"Elec- Commercial","N",757,2491217,3291
"94115",5,2019,"Elec- Commercial","Y",0,0,NA
"94116",4,2019,"Elec- Commercial","Y",0,0,NA
"94116",6,2019,"Elec- Commercial","Y",0,0,NA
"94117",5,2019,"Elec- Commercial","N",693,2557451,3690
"94118",4,2019,"Elec- Commercial","Y",3912,20048861,5125
"94118",6,2019,"Elec- Commercial","Y",3915,19078358,4873
"94121",5,2019,"Elec- Commercial","Y",0,0,NA
"94122",4,2019,"Elec- Commercial","Y",0,0,NA
"94122",6,2019,"Elec- Commercial","Y",0,0,NA
"94123",5,2019,"Elec- Commercial","N",935,2868436,3068
"94124",4,2019,"Elec- Commercial","Y",1787,12586485,7043
"94124",6,2019,"Elec- Commercial","N",1475,10791782,7316
"94127",5,2019,"Elec- Commercial","Y",0,0,NA
"94128",4,2019,"Elec- Commercial","Y",0,0,NA
"94128",6,2019,"Elec- Commercial","Y",0,0,NA
"94129",5,2019,"Elec- Commercial","Y",0,0,NA
"94130",4,2019,"Elec- Commercial","Y",0,0,NA
"94130",6,2019,"Elec- Commercial","Y",0,0,NA
"94131",5,2019,"Elec- Commercial","Y",0,0,NA
"94132",4,2019,"Elec- Commercial","Y",0,0,NA
"94132",6,2019,"Elec- Commercial","Y",0,0,NA
"94133",5,2019,"Elec- Commercial","N",1287,9156936,7115
"94134",4,2019,"Elec- Commercial","Y",0,0,NA
"94134",6,2019,"Elec- Commercial","N",317,1520739,4797
"94158",5,2019,"Elec- Commercial","N",94,4301743,45763
"94303",4,2019,"Elec- Commercial","Y",0,0,NA
"94303",6,2019,"Elec- Commercial","Y",0,0,NA
"94304",5,2019,"Elec- Commercial","Y",0,0,NA
"94305",4,2019,"Elec- Commercial","Y",0,0,NA
"94305",6,2019,"Elec- Commercial","Y",0,0,NA
"94306",5,2019,"Elec- Commercial","Y",0,0,NA
"94401",4,2019,"Elec- Commercial","Y",2245,29119869,12971
"94401",6,2019,"Elec- Commercial","Y",2955,35351492,11963
"94402",5,2019,"Elec- Commercial","Y",951,7754480,8154
"94403",4,2019,"Elec- Commercial","Y",0,0,NA
"94403",6,2019,"Elec- Commercial","Y",0,0,NA
"94404",5,2019,"Elec- Commercial","Y",0,0,NA
"94501",4,2019,"Elec- Commercial","Y",0,0,NA
"94501",6,2019,"Elec- Commercial","Y",0,0,NA
"94502",5,2019,"Elec- Commercial","Y",0,0,NA
"94503",4,2019,"Elec- Commercial","N",294,4618013,15708
"94503",6,2019,"Elec- Commercial","N",297,4754033,16007
"94505",5,2019,"Elec- Commercial","Y",0,0,NA
"94506",4,2019,"Elec- Commercial","Y",381,2952859,7750
"94506",6,2019,"Elec- Commercial","N",227,1953915,8608
"94507",5,2019,"Elec- Commercial","Y",241,1282280,5321
